,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Emotion
9,Jonas Blue,Weekends,Weekends,3JlHRjPt2TNB9h7VFf0im2,0.571,0.937,6,-3.365,1,0.033,3.71e-05,0.212,0.607,148.979,127004,4,3
10,Kygo,Woke Up in Love,Woke Up in Love,21H0pUV2uPIPcFnFhgTBjo,0.643,0.585,2,-5.994,1,0.0369,0.0,0.0927,0.188,106.015,216873,4,3
11,PNAU,The Hard Way,The Hard Way,7j57nadsCph2KI9eYuaum8,0.691,0.906,0,-4.458,1,0.171,0.0,0.299,0.657,119.978,183926,4,3
12,Calvin Harris,By Your Side (feat. Tom Grennan),By Your Side (feat. Tom Grennan),0vR2rIVORmgeKiGIgNT0fV,0.733,0.96,7,-3.597,1,0.0295,0.00199,0.287,0.811,124.01,189672,4,3
13,Robin Schulz,Young Right Now,Young Right Now,0JpEMzTHbt2zBIXrntrXzG,0.539,0.708,5,-6.189,1,0.0976,0.0,0.14,0.381,123.039,186141,4,3
14,Oliver Heldens,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),2LxdNADWier3MKTei8FbOY,0.686,0.892,10,-3.186,0,0.0498,7.11e-06,0.0838,0.752,126.03,157206,4,3
15,Sigala,Stay the Night,Stay the Night,4qtdkdTY1t3RmlmSbWykzR,0.636,0.936,7,-2.65,0,0.0729,0.0,0.0879,0.415,124.034,171955,4,3
16,Loud Luxury,These Nights,These Nights,1GL7vwDnPqCnJ2xGNxNLwG,0.643,0.714,2,-5.504,0,0.0486,2.85e-06,0.146,0.205,120.027,132417,4,3
17,Becky Hill,Run,Run,6oYXbji1rn7U6bFuNYekpQ,0.601,0.879,2,-2.673,0,0.0353,0.0,0.0793,0.589,124.013,188732,4,3
18,Jonas Blue,Don’t Wake Me Up,Don’t Wake Me Up,3LEgGAl9zLcQWGTp7ptqtQ,0.621,0.747,11,-5.084,1,0.0337,0.000194,0.147,0.426,124.015,188894,4,3
19,Syn Cole,Shadow,Shadow,102rhgJ5PEFt62e0PumSF2,0.786,0.718,0,-6.292,0,0.04,0.000977,0.127,0.525,123.951,166573,4,3
20,Kygo,Dancing Feet (feat. DNCE),Dancing Feet (feat. DNCE),4RAR8g8fZNB106ezUurnE0,0.75,0.797,0,-4.826,1,0.118,0.0,0.392,0.523,105.949,215203,4,3
21,Sigala,Every Cloud - Silver Linings,Feels This Good,1TytykMo9zFzNdRbqTxfep,0.629,0.917,6,-2.095,0,0.0964,0.0,0.521,0.627,124.024,190609,4,3
22,ANOTR,The Reset,Relax My Eyes,1J3C8kdqUckBrTtgttm0AA,0.772,0.535,10,-11.221,0,0.034,0.133,0.109,0.913,131.988,191053,4,3
23,Robin Schulz,Sun Will Shine,Sun Will Shine,6bp0sJ0l3Ab3ZU0aktsYCf,0.534,0.714,6,-6.347,0,0.0629,0.0,0.0879,0.415,125.99,201701,4,3
24,Kungs,Clap Your Hands,Clap Your Hands,7g7OshelYRRnOSEMmisJVI,0.878,0.875,1,-4.923,1,0.0658,3.42e-05,0.356,0.84,124.006,189880,4,3
25,Loud Luxury,Next To You (feat. Kane Brown),Next To You (feat. Kane Brown),6iZ2inFhxOuHKxOlTwwhZq,0.737,0.837,4,-6.448,0,0.054,0.0,0.159,0.575,118.998,161345,4,3
26,Campbell,Beat Goes On (Rhythm to the Brain),Beat Goes On (Rhythm to the Brain),4iAADGCKIR9GkLGvAHfZUS,0.821,0.781,0,-4.465,1,0.0397,0.0191,0.0403,0.434,137.017,133213,4,3
27,D.O.D,Like You Do,Like You Do,1ap4zdsBydWPSXJqDBqtNL,0.69,0.847,6,-4.565,1,0.0374,0.041,0.0777,0.49,124.015,152224,4,3
28,Sofi Tukker,WET TENNIS,Summer In New York,5kyJ6sznnWACqHbw65p34Q,0.706,0.77,10,-6.224,0,0.0653,1.84e-05,0.209,0.967,117.075,158549,4,3
29,Bee Gees,More Than A Woman (SG's Paradise Edit),More Than A Woman - SG's Paradise Edit,0L3XCv9i9IHs8cJEVhsJ3J,0.679,0.762,10,-4.253,0,0.0316,0.23,0.0446,0.511,105.407,357936,4,3
30,AFROJACK,Anywhere With You,Anywhere With You,3wfNiPBrzDwuanE75Ar6pS,0.596,0.743,6,-4.149,1,0.0302,2.37e-06,0.202,0.531,125.883,158807,4,3
31,Dimitri Vegas & Like Mike,Heaven,Heaven,6p8uRRGziFLcA3QDvWxEPM,0.716,0.853,9,-3.254,0,0.03,0.000268,0.154,0.593,124.014,178294,4,3
32,Fred again..,Danielle (smile on my face),Danielle (smile on my face),2sLVs5iX0osogh4jcsAJkv,0.678,0.931,5,-5.813,1,0.0867,0.0275,0.091,0.346,130.021,201231,4,3
33,Belters Only,Make Me Feel Good,Make Me Feel Good,4CUX44NA1CPEzd0ibMLQsL,0.773,0.74,7,-8.169,0,0.0386,0.00183,0.0829,0.504,124.014,197473,4,3
34,John Summit,What A Life (feat. Stevie Appleton),What A Life (feat. Stevie Appleton),587xXusqiMW9gSXkNK8Zxf,0.677,0.732,7,-5.028,0,0.031,0.227,0.0978,0.242,126.018,171548,4,3
35,Ella Henderson,Risk It All,Risk It All,2ntTfXxuIi3jlePOKSz26N,0.706,0.914,5,-5.668,0,0.0615,0.0,0.0886,0.299,124.03,178065,4,3
36,The Blessed Madonna,Serotonin Moonbeams,Serotonin Moonbeams,0hJfuyUwtEYMlGgvr3nzz9,0.817,0.876,8,-7.485,0,0.046,0.199,0.412,0.671,131.022,289472,4,3
37,Armand Van Helden,Wings (I Won't Let You Down),Wings (I Won't Let You Down),0QZyAYqpbsfnBfZ4vMRSVd,0.692,0.856,1,-2.963,0,0.0351,1.15e-05,0.153,0.963,125.99,171905,3,3
38,Lizzo,About Damn Time (Purple Disco Machine Remix),About Damn Time - Purple Disco Machine Remix,4WIaDYUIlXsHi4yMF596aI,0.8,0.771,10,-6.638,0,0.123,0.0,0.229,0.886,118.991,218476,4,3
39,Charli XCX,Beg For You (feat. Rina Sawayama),Beg For You (feat. Rina Sawayama),50ZFpw2wS6ERvLmW8TINhq,0.788,0.945,9,-5.091,1,0.0599,2.97e-06,0.115,0.466,128.036,168053,4,3
40,Sam Feldt,Call On Me (feat. Georgia Ku),Call On Me (feat. Georgia Ku),3pBv3LfvfPft2TqHleqKHo,0.662,0.794,6,-4.239,1,0.0533,0.0,0.0883,0.641,104.951,192000,4,3
41,Alesso,Chasing Stars (feat. James Bay),Chasing Stars (feat. James Bay),6y6xhAgZjvxy5kR5rigpY3,0.594,0.64,10,-6.865,1,0.033,0.0,0.135,0.492,92.871,170457,4,3
42,GAMPER & DADONI,More Than I Can Say,More Than I Can Say,1Kmth9jEjaymopjSRBmtkz,0.53,0.807,6,-5.348,1,0.147,2.75e-06,0.496,0.263,127.991,153197,4,3
43,MALARKEY,Shackles (Praise You),Shackles (Praise You),4xWyU0pUsm25vh4v4omUkC,0.657,0.816,0,-4.819,0,0.168,0.0,0.137,0.584,120.092,140018,4,3
44,PNAU,You Know What I Need,You Know What I Need,5PQFmB2xhRkJTUWDKccBoP,0.768,0.896,6,-3.501,0,0.0969,0.0,0.0412,0.829,109.959,170000,4,3
45,Jonas Blue,Hear Me Say,Hear Me Say,7dk9EBvTbbKBbFxjCAJpwK,0.697,0.836,5,-5.005,1,0.0437,4.46e-06,0.0754,0.631,121.977,190772,4,3
46,Surf Mesa,Another Life,Another Life (feat. FLETCHER & Josh Golden),3ng7epefERNazaZkkbwLdq,0.648,0.724,0,-5.189,1,0.0263,0.0,0.15,0.382,125.014,162954,4,3
47,The Blessed Madonna,Shades Of Love (feat. The Joy),Shades Of Love (feat. The Joy),28pQcTJag5xFasUq2fw9PK,0.65,0.801,8,-5.624,0,0.0764,0.00239,0.0942,0.605,125.008,307918,4,3
48,MK,Better (feat. Teddy Swims),Better (feat. Teddy Swims),5MnmuLgPmsAFkmG5n85cna,0.624,0.966,6,-3.155,0,0.041,4.84e-06,0.181,0.758,124.984,182463,4,3
49,D.O.D,Set Me Free,Set Me Free,5zA3gMIFlgnhNQj39GcTqE,0.683,0.977,6,-2.582,0,0.106,0.0109,0.166,0.884,129.996,180639,4,3
50,John Summit,Better Than This,Better Than This,5OLSGox6JVpAyEQuoSYRcs,0.673,0.839,9,-6.787,0,0.0373,0.416,0.126,0.24,125.03,188160,4,3
51,Avicii,My Feelings For You (Mark Knight Remix),My Feelings For You - Mark Knight Remix,2hLczPN5CH5qhc6J4WBJHs,0.728,0.95,11,-4.216,0,0.0977,0.00386,0.33,0.812,124.003,224516,4,3
52,ARTY,Those Eyes,Those Eyes,4KqA0GwEKbc96WyfIZn3SV,0.727,0.822,5,-4.481,0,0.0471,0.000175,0.408,0.855,118.092,162787,4,3
53,Ewan McVicar,Tell Me Something Good,Tell Me Something Good,5krhFNgUcYHwXlNPJJYzFM,0.812,0.796,8,-10.548,1,0.0356,0.921,0.365,0.961,125.976,249679,4,3
54,Two Friends,Life's Too Short,Life's Too Short,326yOKaTPs91elL1KW794F,0.648,0.795,0,-5.67,1,0.0433,0.0,0.113,0.364,100.032,211011,4,3
55,Majestic,Time to Groove (feat. Nonô),Time to Groove (feat. Nonô),20b1ZBMGOZjuGvNFncIIP7,0.624,0.94,11,-3.671,0,0.163,0.00409,0.313,0.882,128.014,146849,4,3
56,CLMD,Burning My Bridges,Burning My Bridges,1gRBmiwyf7vRj2MNRvngqQ,0.853,0.804,7,-4.829,1,0.0497,1.54e-06,0.177,0.29,120.03,188000,4,3
57,Tensnake,Antibodies,Antibodies - LP Giobbi Remix,6a8LfgC5aAaHNhsQcGQY1r,0.61,0.765,3,-4.914,1,0.172,1.05e-06,0.0914,0.243,125.028,312226,4,3
58,Virginia To Vegas,Malibu,Malibu,5XPo15e5ICs6NvSMn44pTF,0.657,0.653,9,-8.525,1,0.0258,0.000142,0.321,0.624,111.974,148822,4,3
59,Jessie Ware,Free Yourself,Free Yourself,1BXAyGazbybUVNQ0VmGsdl,0.688,0.91,0,-4.496,0,0.0456,1.07e-05,0.129,0.77,119.024,234493,4,3
60,George Ezra,Dance All Over Me,Dance All Over Me - Jax Jones Remix,2GAIcRjMNkAiLaoXbNm0VW,0.681,0.727,11,-8.106,0,0.0547,0.000197,0.398,0.551,124.997,165120,4,3
61,ARTY,Who Do You Love,Who Do You Love,2w1rG2MPE4vF77znvevuz5,0.537,0.964,5,-2.677,0,0.0552,0.00138,0.16,0.509,125.992,208254,4,3
62,Fred again..,Billie (loving arms),Billie (loving arms),46E2xeKBLrxS8hJ37Gq35G,0.648,0.775,5,-4.798,1,0.0694,0.0,0.444,0.371,128.072,217266,4,3
63,Bakermat,Temptation,Temptation,67uiBfnqH39zmGWU63NxhS,0.831,0.632,1,-5.727,1,0.0421,0.00247,0.0962,0.419,120.01,192614,4,3
64,Icona Pop,You're Free,You're Free,0KF938333oCvIXDxe72K44,0.639,0.878,3,-4.041,1,0.091,7.31e-06,0.115,0.842,124.994,167298,4,3
65,Flo Rida,High Heels - Party Down Under (Sam Feldt vs. Flo Rida),High Heels - Party Down Under - Sam Feldt vs. Flo Rida,3qiC3jOnRNvOxD4m0erBRs,0.865,0.752,6,-6.565,1,0.053,0.0,0.185,0.922,117.981,134746,4,3
66,Tungevaag,With My Friends,With My Friends,69wzXH2xyoQCaMydQ45rUt,0.631,0.942,4,-2.98,1,0.0373,2.31e-06,0.0931,0.451,124.944,146707,4,3
67,MARF,Somebody To Love,Somebody To Love,2KTO4mRnARHCqXhV8f6MBj,0.563,0.83,5,-3.765,1,0.0365,0.0,0.127,0.41,129.948,175385,4,3
68,Mark Knight,The Music Began To Play,The Music Began To Play,5jOhS3S7vTj9yQ4UmEk8qj,0.738,0.936,4,-3.451,0,0.219,0.707,0.617,0.27,127.022,145984,4,3
69,Celeste,Stop This Flame (Celeste x MK),Stop This Flame - Celeste x MK,3FN7IJMnUMWZXDw08ix3ot,0.692,0.846,8,-5.72,1,0.0559,2.91e-05,0.324,0.827,124.007,203947,4,3
70,Supershy,Happy Music / Something on My Mind,Happy Music,7uGpUhy4uf2UrHH7TyhM6C,0.777,0.737,11,-5.86,0,0.0351,0.379,0.0265,0.891,123.993,232625,4,3
71,Diana Ross,If The World Just Danced (MOTi Remix),If The World Just Danced - MOTi Remix,7kEh6jNlJOAhC0lv6XV3iw,0.776,0.614,2,-7.666,1,0.0488,0.0,0.109,0.43,120.003,209013,4,3
72,AR/CO,Night Feels,Night Feels,6oELcspL4BONtElLhJfBPI,0.737,0.682,7,-4.2,0,0.0383,0.00916,0.158,0.393,126.028,171448,4,3
73,Felix Jaehn,I Got A Feeling,I Got A Feeling,67khZBWjxlHg85xcwdySjS,0.6,0.845,2,-3.695,0,0.042,0.0,0.434,0.378,125.027,144136,4,3
74,Kylie Minogue,Can't Get You out of My Head (Peggy Gou’s Midnight Remix),Can't Get You out of My Head - Peggy Gou’s Midnight Remix,1Rnx52PUuhrLrj306hOZHb,0.687,0.924,9,-7.324,0,0.0361,0.228,0.046,0.931,126.018,271240,4,3
75,Tensnake,Coma Cat (Purple Disco Machine Re-Work),Coma Cat - Purple Disco Machine Re-Work,1BMFet4vUoOgpLYIl3kVMQ,0.653,0.978,9,-4.868,0,0.0589,0.714,0.309,0.756,122.017,208545,4,3
76,Gryffin,Best Is Yet To Come (with Kyle Reynolds),Best Is Yet To Come (with Kyle Reynolds),2gZwBmkSmsVfEPFWGuWTDk,0.569,0.85,4,-3.914,1,0.0369,0.0,0.245,0.551,122.042,215201,4,3
77,Purple Disco Machine,Wake Up! (feat. Kaleta),Wake Up! (feat. Kaleta),7sMYJtxTHZKCDr48rAoA4J,0.75,0.85,7,-5.925,0,0.0501,0.00351,0.559,0.877,122.04,232745,4,3
78,Syn Cole,Feels Like Love (feat. MIYA MIYA),Feels Like Love (feat. MIYA MIYA),4R4gOp9ybG85RqbrY7JELc,0.728,0.657,0,-5.329,0,0.042,3.41e-06,0.0855,0.772,122.079,169672,4,3
79,Craig David,DNA,DNA,0DfQV2Ri0l83o7Nbzm45vQ,0.672,0.881,9,-3.142,0,0.0447,0.0,0.406,0.68,122.012,177213,4,3
80,Tungevaag,I Knew It Was You,I Knew It Was You,7kQusuDe5nkQqqa6xMKFGF,0.487,0.878,2,-4.733,1,0.11,4.17e-05,0.105,0.327,126.137,175929,4,3
81,Syzz,Disco Inferno,Disco Inferno,7qhFWlQpahKJT9LcL6qTH4,0.764,0.84,5,-4.311,1,0.0596,0.0777,0.0911,0.67,126.03,131474,4,3
82,Martin Garrix,Starlight (Keep Me Afloat),Starlight (Keep Me Afloat),4UQy41kC5LjzwQuiuWOpwA,0.558,0.715,9,-5.231,1,0.0375,0.0,0.097,0.297,127.001,202671,4,3
83,Diplo,Diplo,Let You Go,0KG7XrgM20KEmJrKsyFDAm,0.584,0.955,7,-4.197,0,0.0507,0.00243,0.092,0.486,128.04,234375,4,3
84,Don Diablo,Journey (Take Me Where You Wanna),Journey (Take Me Where You Wanna),19awxNpyrGWGkM6wT6ULEi,0.67,0.73,7,-4.677,1,0.145,0.00104,0.145,0.367,123.978,216774,4,3
85,Welshy,All Day (feat. Nonô),All Day (feat. Nonô),7kG1Lv9NFFtvvUeyYHLG7R,0.713,0.81,0,-5.108,1,0.0457,0.0,0.0527,0.747,124.036,182653,4,3
86,TOKiMONSTA,Loved By U,Loved By U,1SldN7GTd0ADTjspv96wCl,0.58,0.895,3,-5.224,0,0.0396,0.0117,0.0911,0.356,116.953,207813,4,3
87,Oliver Nelson,Long Summer Nights,Long Summer Nights,0ccnGefiTLZYOdHTB7ut1D,0.668,0.725,5,-6.345,1,0.0685,0.00227,0.0942,0.352,100.016,174019,4,3
88,Otto Knows,Pyramids,Pyramids,5d3Wbdgw3zIf8B5eGXznLL,0.692,0.845,7,-5.928,0,0.0543,0.0639,0.35,0.158,123.014,232683,4,3
89,Noizu,More Love,More Love,5PY9fTLp4MPXsbeRouS8gd,0.572,0.951,6,-4.566,0,0.0504,0.0529,0.318,0.276,123.984,191613,4,3
90,Sam Feldt,Pick Me Up,Pick Me Up,6VYIVgVqEIwzRwpJz5rMa4,0.688,0.662,6,-5.57,1,0.0441,1.34e-06,0.172,0.549,115.106,174100,4,3
91,Tungevaag,In My Zone,In My Zone,3LR2EPyj36gxYgCYbC0au0,0.601,0.711,3,-4.353,0,0.0611,0.0,0.113,0.512,127.948,161035,4,3
92,Yung Bae,Groove Continental: Side A,Silver and Gold (feat. Sam Fischer & Pink Sweat$),14NGdYOr9abOGH6euZcpu5,0.656,0.813,11,-4.797,0,0.0568,8.06e-06,0.406,0.386,107.011,176293,4,3
93,Matoma,Take Me To The Sunshine (feat. BullySongs),Take Me To The Sunshine (feat. BullySongs),4peF3yGZAZfeOFDahi6Ig5,0.686,0.814,6,-6.122,0,0.036,0.000196,0.187,0.48,123.002,177561,4,3
94,Solardo,You Make Me Feel,You Make Me Feel,4z2ZZU3skkejktx83PbKiR,0.601,0.947,10,-6.398,1,0.0468,0.000584,0.236,0.669,132.987,203910,4,3
95,Joy Anonymous,JOY (God Only Knows),JOY (God Only Knows),2gTF3yPxvDpW2EAYbOVeIt,0.48,0.952,11,-3.643,0,0.246,0.0286,0.215,0.634,131.956,266907,4,3
96,Vintage Culture,Doses & Mimosas (Vintage Culture & Zerky Remix) [Radio Edit],Doses & Mimosas (Vintage Culture & Zerky Remix) - Radio Edit,3yZsBXwiQkqLjnWYip17Uu,0.782,0.728,5,-6.568,1,0.146,7.9e-05,0.241,0.602,122.035,229586,4,3
97,Frank Walker,Dance on My Own (feat. Richard Judge),Dance on My Own (feat. Richard Judge),0pMD1V0QbqSD7RhJmxDDJ9,0.558,0.883,5,-4.463,1,0.0368,0.0,0.234,0.307,123.918,214839,4,3
98,Monocule,Stargazing,Stargazing,1cVOEbvsf7N9Su4kZXFcYB,0.614,0.837,2,-6.504,1,0.0397,0.0631,0.136,0.0524,122.958,239737,4,3
99,KSHMR,Ready To Love,Ready To Love,0cvMWzztDy1wNQkBqae8w4,0.598,0.815,11,-4.481,1,0.0858,0.0,0.176,0.383,121.986,188852,4,3
0,Taylor Swift,Midnights,Vigilante Shit,1xwAWUI6Dj0WGC3KiUPN0O,0.798,0.277,4,-11.096,0,0.39,5.25e-05,0.121,0.163,79.846,164801,4,0
1,Sam Smith,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),3nqQXoyQOWXiESFLlDF1hG,0.714,0.472,2,-7.375,1,0.0864,4.51e-06,0.266,0.238,131.121,156943,4,0
2,Michael Bublé,It's Time,Feeling Good,3I09LQbHS3NSU46Ly3tPpR,0.535,0.548,1,-6.51,1,0.037,1.48e-06,0.123,0.477,115.144,237333,3,0
3,Fall Out Boy,Save Rock And Roll,My Songs Know What You Did In The Dark (Light Em Up),7s0lDK7y3XLmI7tcsRAbW0,0.558,0.924,9,-4.341,0,0.064,3.32e-06,0.537,0.567,151.99,186827,4,0
4,Soap&Skin,Sugarbread,Me and the Devil,0wrWxW18WK2MkrfDpRHkyh,0.397,0.446,7,-7.032,1,0.0373,0.00892,0.111,0.214,178.05,185000,4,0
5,Rihanna,Bitch Better Have My Money,Bitch Better Have My Money,0NTMtAO2BV4tnGvw9EgBVq,0.781,0.728,1,-4.981,1,0.0621,1.94e-06,0.257,0.395,102.99,219306,4,0
6,Halsey,BADLANDS (Deluxe),Control,3SKzTIl9mW0DadTys9SFo3,0.549,0.675,4,-5.637,0,0.0332,0.0,0.181,0.206,119.898,214762,4,0
7,Meg Smith,Cross My Heart I Hope U Die,Cross My Heart I Hope U Die,3TSRH5IgWTHc8QZSAmo4bz,0.889,0.687,11,-4.977,0,0.0572,0.0497,0.14,0.666,109.991,168875,4,0
8,Bella Poarch,Dolls EP,Villain,6y0VIRo9CyIIHBdlPklTl0,0.745,0.636,11,-4.7,0,0.0448,6.74e-05,0.107,0.834,108.955,145387,4,0
9,The Weeknd,Beauty Behind The Madness,The Hills,7fBv7CLKzipRk6EC6TWHOB,0.585,0.564,0,-7.063,0,0.0515,0.0,0.135,0.137,113.003,242253,4,0
10,Arctic Monkeys,AM,Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,5,-7.596,1,0.0323,0.000263,0.217,0.405,85.03,272394,4,0
11,Taylor Swift,reputation,Don’t Blame Me,1R0a2iXumgCiFb7HEZ7gUE,0.615,0.534,9,-6.719,0,0.0386,1.76e-05,0.0607,0.193,135.917,236413,4,0
12,Imagine Dragons,Enemy (with JID) [from the series Arcane League of Legends],Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,0.728,0.783,11,-4.424,0,0.266,0.0,0.434,0.555,77.011,173381,4,0
13,Cloudy June,Unthinkable,FU In My Head,6BGtSuLFU0X35Igkftxqfr,0.819,0.487,11,-8.447,0,0.157,0.000144,0.0965,0.345,137.938,167248,4,0
14,Dove Cameron,Boyfriend,Boyfriend,59CfNbkERJ3NoTXDvoURjj,0.345,0.612,7,-6.543,0,0.0608,0.0,0.194,0.232,179.773,153000,3,0
15,Lesley Gore,Lesley Gore Sings Of Mixed-Up Hearts,You Don't Own Me,7ngRS53kqxLcEt9Pythc5d,0.473,0.434,2,-10.02,1,0.0257,0.0,0.628,0.711,94.814,150000,3,0
16,Panic! At The Disco,Death of a Bachelor,House of Memories,2DgdHcjWmO3qd50RzuBLgZ,0.506,0.817,11,-5.051,0,0.0335,0.0,0.0486,0.506,109.952,208707,4,0
17,Olivia Rodrigo,SOUR,"jealousy, jealousy",0MMyJUC3WNnFS1lit5pTjk,0.695,0.575,10,-6.334,0,0.116,0.0,0.0614,0.699,163.929,173160,4,0
18,Labrinth,Imagination & the Misfit Kid,Mount Everest,1ZdhOMWyFR8Iv9eylMGYg2,0.494,0.428,0,-7.239,0,0.205,0.0698,0.0816,0.44,87.724,157497,4,0
19,KISS,Dynasty,I Was Made For Lovin' You,07q0QVgO56EorrSGHC48y3,0.768,0.852,4,-6.215,1,0.038,7.36e-05,0.0723,0.867,128.373,271240,4,0
20,Radiohead,OK Computer,No Surprises,10nyNJ6zNy2YVYLrcwLccB,0.255,0.393,5,-10.654,1,0.0278,0.00361,0.113,0.118,76.426,229120,4,0
21,Twenty One Pilots,Heathens,Heathens,6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,4,-9.348,0,0.0286,3.58e-05,0.105,0.548,90.024,195920,4,0
22,My Chemical Romance,The Black Parade,Teenagers,7j31rVgGX9Q2blT92VBEA0,0.463,0.857,4,-3.063,1,0.0632,0.0,0.184,0.856,111.647,161920,4,0
23,Fall Out Boy,American Beauty/American Psycho,Centuries,04aAxqtGp5pv12UXAg4pkq,0.393,0.858,4,-2.868,0,0.0729,0.0,0.102,0.56,176.042,228360,4,0
24,Nelly Furtado,Loose,Maneater,4wH4dJgrsxONID6KS2tDQM,0.796,0.777,6,-4.81,1,0.0397,0.000358,0.121,0.787,132.722,258893,4,0
25,Taylor Swift,reputation,Look What You Made Me Do,1P17dC1amhFzptugyAO7Il,0.766,0.709,9,-6.471,0,0.123,1.41e-05,0.126,0.506,128.07,211853,4,0
26,Doja Cat,Boss Bitch,Boss Bitch,78qd8dvwea0Gosb6Fe6j3k,0.707,0.955,10,-4.593,0,0.222,0.0,0.202,0.575,125.989,134240,4,0
27,Dove Cameron,We Go Down Together (with Khalid),We Go Down Together (with Khalid),2Y67qsABsPKMrvCxPCzL6r,0.494,0.348,9,-9.791,0,0.03,1.07e-05,0.0859,0.134,104.923,184963,3,0
28,Lady Gaga,Born This Way (Special Edition),Bloody Mary,11BKm0j4eYoCPPpCONAVwA,0.591,0.637,9,-6.365,0,0.03,1.95e-06,0.113,0.432,99.998,244760,4,0
29,Adele,Skyfall,Skyfall,6VObnIkLVruX4UVyxWhlqm,0.346,0.552,0,-6.864,0,0.0282,0.0,0.114,0.0789,75.881,286480,4,0
30,5 Seconds of Summer,13 Reasons Why (Season 3),Teeth,26wLOs3ZuHJa2Ihhx6QIE6,0.756,0.448,3,-2.993,0,0.0404,3.87e-06,0.11,0.431,139.031,204887,4,0
31,MARINA,Electra Heart (Deluxe),Bubblegum Bitch,6IbnUaczZBT34DhaD6S18F,0.495,0.856,0,-5.123,0,0.0311,0.0,0.103,0.609,158.024,154667,4,0
32,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",you should see me in a crown,3XF5xLJHOQQRbWya6hBp7d,0.678,0.533,4,-10.485,1,0.186,0.219,0.139,0.323,150.455,180953,4,0
33,Cavetown,Cavetown,Devil Town,0vf2eBw2inhl8y61cYQMv2,0.576,0.759,3,-8.165,1,0.0599,0.0,0.121,0.501,99.969,179955,4,0
34,Mother Mother,O My Heart,Hayloft,2kS6td1yvmpNgZTt1q5pQq,0.527,0.922,9,-2.666,0,0.0728,0.000162,0.422,0.49,95.975,181680,4,0
35,Taylor Swift,reputation,I Did Something Bad,4svZDCRz4cJoneBpjpx8DJ,0.696,0.602,0,-6.156,0,0.159,2.11e-05,0.0696,0.305,82.989,238253,4,0
36,I Monster,Neveroddoreven,Who Is She ?,1QxcWlk8PivolUaWcpAoNq,0.392,0.802,1,-4.014,0,0.0418,0.00908,0.0925,0.101,152.734,213373,4,0
37,Talking Heads,Talking Heads '77 (Deluxe Version),Psycho Killer - 2005 Remaster,1i6N76fftMZhijOzFQ5ZtL,0.721,0.521,2,-8.123,1,0.0613,0.00545,0.127,0.942,123.118,261413,4,0
38,Melanie Martinez,K-12,Teacher's Pet,5o5akY9xnEk6lpMkD8RwD9,0.686,0.794,7,-6.136,0,0.0385,2.25e-05,0.125,0.532,140.952,241893,3,0
39,Billie Eilish,No Time To Die,No Time To Die,73SpzrcaHk0RQPFP73vqVR,0.38,0.219,4,-13.273,0,0.0358,0.0104,0.0827,0.0517,73.537,242265,4,0
40,Imagine Dragons,Sharks,Sharks,0TyUOnU4H4GLqOcrH0auc8,0.927,0.642,10,-4.466,0,0.0657,3.62e-05,0.279,0.901,123.969,190883,4,0
41,Everybody Loves an Outlaw,I See Red,I See Red,5MAK1nd8R6PWnle1Q1WJvh,0.509,0.448,4,-7.552,0,0.0357,0.0137,0.244,0.221,156.909,230613,3,0
42,Sam Tinnesz,Play with Fire (feat. Yacht Money),Play with Fire (feat. Yacht Money),7vguMCv8uVuZLiQJ156u3Z,0.573,0.539,2,-6.091,0,0.0322,1.16e-05,0.105,0.39,75.012,180691,4,0
43,Dove Cameron,Breakfast,Breakfast,6GUiIbJ834FcHewby3PwV0,0.64,0.553,2,-6.42,0,0.0411,0.0,0.0914,0.486,81.992,148471,4,0
44,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",bury a friend,4SSnFejRGlZikf02HLewEF,0.905,0.389,8,-14.505,1,0.332,0.162,0.106,0.196,120.046,193143,4,0
45,Heart,Little Queen,Barracuda,4KfSdst7rW39C0sfhArdrz,0.548,0.691,4,-13.553,0,0.0369,0.106,0.144,0.667,137.145,261933,4,0
46,M.I.A.,Matangi,Bad Girls,6nzXkCBOhb2mxctNihOqbb,0.639,0.912,1,-2.621,1,0.0615,0.0,0.097,0.343,143.448,227520,4,0
47,Mother Mother,O My Heart,Burning Pile,0zMAvsQmaQ4DGsmXtKixpn,0.516,0.755,5,-3.724,1,0.0383,0.00103,0.107,0.165,140.099,262173,4,0
48,K.Flay,Every Where Is Some Where,High Enough,1qwno7xb5mJe71xtMS6jl2,0.606,0.62,0,-5.005,1,0.0298,0.0916,0.167,0.543,88.984,231600,4,0
49,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",all the good girls go to hell,6IRdLKIyS4p7XNiP8r6rsx,0.726,0.444,8,-8.922,0,0.372,0.143,0.177,0.569,185.044,168840,4,0
